# LAMMPS data file written by OVITO Basic 3.10.4

37920 atoms
10 atom types

31.216350674 168.7836493243 xlo xhi
21.4485996219 128.551400376 ylo yhi
23.4534311901 126.546568808 zlo zhi

Atoms  # full

34060 2683 7 0.5 35.3159 47.5741 29.594
34068 2683 10 0.0 35.4515 48.3868 28.9416
34061 2683 8 -0.5 34.4381 46.741 29.3655
18767 1408 9 0.06 33.7464 49.7826 27.6261
34063 2683 9 0.06 36.1868 45.3535 30.9988
34064 2683 9 0.06 37.4341 45.7749 29.7515
13485 968 9 0.06 31.411 46.8031 29.8121
12936 922 10 0.0 43.4241 48.452 30.1171
13178 943 6 -0.11 41.7678 48.5351 23.8064
13177 943 5 -0.14 42.4091 47.25 23.6993
13183 943 9 0.06 41.7703 45.3163 24.5161
13179 943 6 -0.11 42.2627 46.2846 24.8227
13184 943 9 0.06 43.2496 45.9409 25.2645
13182 943 9 0.06 41.5823 46.6438 25.5638
12928 922 7 0.5 42.3578 48.6226 30.0883
12929 922 8 -0.5 41.8197 48.9914 29.0599
4974 259 9 0.06 43.5925 49.9077 26.7529
13187 943 9 0.06 41.5237 48.7801 24.8631
4976 259 9 0.06 45.1557 49.763 27.6723
22579 1726 9 0.06 57.8248 44.3348 27.7823
22578 1726 9 0.06 57.6053 45.4968 29.2417
22575 1726 6 -0.11 58.207 44.7584 28.7546
22580 1726 9 0.06 58.3777 44.0765 29.5788
31307 2453 9 0.06 62.8105 43.6625 25.8885
22583 1726 9 0.06 61.2964 44.3722 27.9856
22582 1726 9 0.06 60.4619 45.2116 26.6026
22581 1726 9 0.06 59.8864 43.7224 27.2633
22574 1726 6 -0.11 60.3318 44.663 27.5496
22577 1726 8 -0.5 59.4098 46.9975 30.1196
22576 1726 7 0.5 59.9838 46.4824 29.1854
22573 1726 5 -0.14 59.4984 45.4132 28.4885
31299 2453 6 -0.11 64.7389 44.3026 27.2543
31304 2453 9 0.06 63.9935 45.0853 27.3014
31303 2453 9 0.06 65.4313 44.5942 26.4552
23873 1834 8 -0.5 63.6823 45.6635 30.1513
23872 1834 7 0.5 64.3162 46.6137 30.6606
13470 967 9 0.06 65.0618 47.7555 24.6982
13465 967 5 -0.14 65.403 49.6108 25.4266
22584 1726 10 0.0 60.6334 47.1359 28.6338
27168 2108 10 0.0 61.6547 43.9319 30.6065
13473 967 9 0.06 63.5926 49.6555 24.4253
31302 2453 9 0.06 65.2313 44.4005 28.2166
18765 1408 9 0.06 34.0297 50.7377 29.0247
8921 588 8 -0.5 37.6887 51.3782 28.2214
18758 1408 6 -0.11 33.4549 50.7166 28.0844
23497 1803 5 -0.14 36.5889 56.2735 27.1661
18761 1408 8 -0.5 32.6736 53.7649 26.813
23503 1803 9 0.06 36.9368 55.6417 25.2478
18760 1408 7 0.5 33.1878 53.0973 27.6625
30634 2397 9 0.06 34.9952 53.5046 29.8117
18757 1408 5 -0.14 33.7936 51.9232 27.327
18759 1408 6 -0.11 34.9021 51.9076 26.4126
23499 1803 6 -0.11 36.1095 55.9805 25.7876
30636 2397 10 0.0 37.4997 53.678 30.0337
18762 1408 9 0.06 35.2879 50.9505 26.0018
30756 2407 10 0.0 31.5042 56.7257 25.4589
18764 1408 9 0.06 35.7481 52.4925 26.9135
18763 1408 9 0.06 34.6622 52.4782 25.4499
23504 1803 9 0.06 35.4403 55.2472 25.7707
23506 1803 9 0.06 35.3242 56.3503 28.8526
18768 1408 10 0.0 33.1193 53.3347 28.7567
23498 1803 6 -0.11 35.9946 55.6738 28.2663
23507 1803 9 0.06 35.2744 54.9216 28.0325
30748 2407 7 0.5 32.1908 56.3482 24.6628
18766 1408 9 0.06 32.3636 50.663 28.2096
23502 1803 9 0.06 35.8202 56.9143 25.2366
30745 2407 5 -0.14 31.5583 55.9513 23.5375
30749 2407 8 -0.5 33.2774 56.9101 24.5412
30753 2407 9 0.06 32.023 53.8795 23.792
23505 1803 9 0.06 36.7883 55.2893 28.9626
4975 259 9 0.06 44.9403 50.928 26.2742
8926 588 9 0.06 38.5265 53.9747 27.621
8923 588 9 0.06 40.1096 50.6908 25.6379
8924 588 9 0.06 38.796 51.4755 24.8958
8920 588 7 0.5 38.7748 51.3702 27.6982
8927 588 9 0.06 39.9289 54.1546 26.4697
8928 588 10 0.0 39.4629 50.66 28.1244
8918 588 6 -0.11 38.9559 53.6444 26.694
8925 588 9 0.06 38.1686 53.725 25.9385
8917 588 5 -0.14 39.1419 52.1861 26.7329
8919 588 6 -0.11 39.6789 51.6532 25.531
4969 259 5 -0.14 44.1056 51.4662 28.1862
4971 259 6 -0.11 44.4971 50.4859 27.141
4972 259 7 0.5 44.6714 51.5262 29.3568
4970 259 6 -0.11 42.939 52.2916 27.8662
19454 1466 6 -0.11 41.3074 55.9805 24.7892
19461 1466 9 0.06 40.8913 56.1783 25.7549
22672 1734 7 0.5 42.7508 56.7027 30.7083
22671 1734 6 -0.11 40.9582 55.1036 30.7449
22669 1734 5 -0.14 42.0995 55.7032 30.0619
7470 467 9 0.06 43.9003 54.4983 25.6999
4977 259 9 0.06 43.157 53.3252 27.6097
4978 259 9 0.06 42.3419 51.9184 27.0145
22670 1734 6 -0.11 41.875 55.6675 28.5892
4979 259 9 0.06 42.3071 52.3215 28.6942
8922 588 9 0.06 40.4621 52.3084 25.1079
22678 1734 9 0.06 42.8495 55.7839 28.1337
19462 1466 9 0.06 41.9746 55.1138 24.7666
22674 1734 9 0.06 40.0351 55.0724 30.1362
22679 1734 9 0.06 41.4176 54.7294 28.2874
4980 259 10 0.0 43.8957 51.8036 30.1165
7471 467 9 0.06 43.6033 53.2044 24.7266
19463 1466 9 0.06 41.9597 56.8313 24.63
19453 1466 5 -0.14 40.208 56.0532 23.8356
22677 1734 9 0.06 41.1911 56.5115 28.3866
7467 467 6 -0.11 44.4341 53.7256 25.1917
19456 1466 7 0.5 39.4349 57.1377 23.8146
28410 2212 9 0.06 49.9449 50.3361 27.9908
17243 1281 9 0.06 50.0763 50.8897 23.4629
17241 1281 9 0.06 49.2299 52.5095 23.578
17234 1281 6 -0.11 49.1385 51.4251 23.3828
17242 1281 9 0.06 48.4459 50.9026 23.9965
28411 2212 9 0.06 50.2807 50.2951 29.8147
28408 2212 7 0.5 51.3848 52.4589 28.1513
28407 2212 6 -0.11 49.9166 50.8426 28.9397
4973 259 8 -0.5 45.9038 51.5598 29.5015
28412 2212 9 0.06 48.8613 50.9131 29.1198
28409 2212 8 -0.5 51.2655 52.429 26.9142
7472 467 9 0.06 44.9317 53.1329 25.982
28414 2212 9 0.06 50.451 53.4943 30.5489
28406 2212 6 -0.11 49.6658 53.1458 29.8262
28413 2212 9 0.06 48.8974 52.6017 30.4247
28405 2212 5 -0.14 50.343 52.1866 28.9094
28415 2212 9 0.06 49.1233 53.9298 29.3228
13199 944 9 0.06 49.5779 54.4577 27.3137
7465 467 5 -0.14 45.2843 54.4891 24.2862
13189 944 5 -0.14 50.2928 56.4604 27.4503
13192 944 7 0.5 51.4839 56.1745 27.8842
13193 944 8 -0.5 51.7426 55.9342 29.098
13190 944 6 -0.11 49.4123 55.4471 26.945
7466 467 6 -0.11 46.5911 53.8968 24.0297
13198 944 9 0.06 49.6557 55.2822 25.9076
13197 944 9 0.06 48.3786 55.6714 27.1163
7474 467 9 0.06 47.0131 53.4595 24.9764
29419 2296 9 0.06 47.2482 56.717 30.6951
7468 467 7 0.5 45.0176 55.6305 23.7575
7473 467 9 0.06 47.3406 54.4985 23.5521
28416 2212 10 0.0 52.3827 52.4919 28.5973
5092 269 7 0.5 55.7647 57.0395 27.1468
13200 944 10 0.0 52.2587 55.8 27.1436
25571 1975 9 0.06 53.6494 55.3968 23.5312
5097 269 9 0.06 54.3792 54.5861 28.9434
5090 269 6 -0.11 55.2884 55.1684 28.7571
5098 269 9 0.06 56.1986 54.6041 29.0014
5099 269 9 0.06 55.1742 55.9803 29.4611
5089 269 5 -0.14 55.3762 55.727 27.4104
5096 269 9 0.06 56.1069 54.5292 25.9735
5094 269 9 0.06 54.4729 53.8907 26.6891
5091 269 6 -0.11 55.1073 54.7648 26.3754
5095 269 9 0.06 54.6336 55.2954 25.5725
37439 2964 9 0.06 54.3368 50.7234 30.1157
37430 2964 6 -0.11 54.3237 51.8245 30.5077
37438 2964 9 0.06 54.9277 52.4364 29.8351
37437 2964 9 0.06 53.3651 52.3183 30.5605
13475 967 9 0.06 65.0084 50.0135 23.5324
13476 967 10 0.0 64.635 50.7434 26.963
13468 967 7 0.5 65.4298 50.005 26.724
13466 967 6 -0.11 64.5058 50.226 24.4859
13474 967 9 0.06 64.4197 51.3008 24.6435
17693 1319 8 -0.5 58.019 35.8565 34.808
17698 1319 9 0.06 58.545 35.4928 31.1272
33413 2629 8 -0.5 61.8678 33.8501 31.2902
33415 2629 9 0.06 61.1097 30.2719 33.4365
33411 2629 6 -0.11 61.6091 31.1126 33.0756
33416 2629 9 0.06 62.4649 30.8521 32.4513
33414 2629 9 0.06 62.0276 31.7005 33.9165
33417 2629 9 0.06 60.1921 30.408 31.1757
33418 2629 9 0.06 58.9131 31.4848 31.5388
33412 2629 7 0.5 61.1566 33.4116 32.2153
33420 2629 10 0.0 60.6316 34.0974 32.9112
33409 2629 5 -0.14 60.7775 32.0684 32.3475
33410 2629 6 -0.11 59.9679 31.4528 31.2987
5401 295 5 -0.14 63.1396 31.2273 36.8768
5404 295 7 0.5 62.818 32.5587 36.8169
5405 295 8 -0.5 62.9684 33.1213 35.6977
5408 295 9 0.06 61.4451 29.8565 37.1705
18107 1353 9 0.06 63.1024 35.5365 33.7359
5412 295 10 0.0 62.2999 33.0265 37.6602
5403 295 6 -0.11 62.2898 30.3581 37.7087
5411 295 9 0.06 63.9558 30.9745 34.9515
5410 295 9 0.06 63.6436 29.4876 35.7604
5402 295 6 -0.11 63.9414 30.5182 35.8863
5409 295 9 0.06 64.9271 30.5777 36.2894
10449 715 9 0.06 34.7469 42.2389 37.3882
10448 715 9 0.06 35.5668 42.0832 34.149
10446 715 9 0.06 34.4962 41.4812 35.3476
10443 715 6 -0.11 34.7537 42.4297 34.856
11910 837 9 0.06 37.9225 41.5823 35.3191
11911 837 9 0.06 39.7875 41.196 35.4456
32823 2580 6 -0.11 42.7487 40.1668 37.6752
32828 2580 9 0.06 42.1903 41.0178 37.361
11907 837 6 -0.11 38.9802 42.0184 35.5302
11912 837 9 0.06 39.0097 42.4306 36.5096
32827 2580 9 0.06 42.7401 39.4525 36.8457
11915 837 9 0.06 39.3524 42.4729 32.8372
17690 1319 6 -0.11 58.5502 36.3326 31.8881
17692 1319 7 0.5 57.1561 36.215 34.029
17700 1319 10 0.0 56.1445 36.4972 34.4863
4253 199 8 -0.5 56.7923 40.1631 31.863
17689 1319 5 -0.14 57.3548 36.4207 32.7485
17695 1319 9 0.06 56.4009 36.9256 30.8627
17691 1319 6 -0.11 56.1431 36.7018 31.9159
4258 199 9 0.06 57.9074 41.1534 34.6431
17696 1319 9 0.06 55.4002 35.8463 31.9977
17694 1319 9 0.06 55.6531 37.6288 32.1918
4250 199 6 -0.11 58.3879 40.2851 34.3543
4252 199 7 0.5 57.8715 40.7007 32.0673
4249 199 5 -0.14 58.6632 40.2043 32.9723
4260 199 10 0.0 58.1902 41.6309 31.645
4259 199 9 0.06 57.8063 39.4033 34.6288
2327 38 9 0.06 62.2977 38.5966 30.7475
17699 1319 9 0.06 58.8181 37.2944 31.3767
18106 1353 9 0.06 63.9648 36.8629 32.8785
4257 199 9 0.06 59.3968 40.0762 34.825
18098 1353 6 -0.11 63.1276 36.6228 33.5445
4255 199 9 0.06 60.1637 38.7027 32.9906
18105 1353 9 0.06 62.2607 36.7147 32.819
27161 2108 8 -0.5 60.5639 42.5963 31.5152
18102 1353 9 0.06 61.6349 38.5804 35.3672
17697 1319 9 0.06 59.3704 36.1834 32.5406
4254 199 9 0.06 60.7349 40.3528 33.1103
4256 199 9 0.06 60.2212 39.6999 31.5614
4251 199 6 -0.11 59.9882 39.728 32.6726
18108 1353 10 0.0 65.1863 38.0444 34.9298
18101 1353 8 -0.5 64.126 39.486 34.3498
18100 1353 7 0.5 64.1514 38.3182 34.809
18097 1353 5 -0.14 63.1387 37.4203 34.6881
18099 1353 6 -0.11 61.8589 37.5396 35.3918
18103 1353 9 0.06 61.0682 36.883 35.0107
18104 1353 9 0.06 61.9826 37.2593 36.4807
34745 2740 8 -0.5 60.985 41.7524 37.17
34749 2740 9 0.06 64.2063 42.3549 35.8335
35381 2793 8 -0.5 64.1073 38.1579 38.0224
34742 2740 6 -0.11 64.4101 41.8734 36.823
34741 2740 5 -0.14 63.1125 41.7096 37.4925
34744 2740 7 0.5 62.0557 41.306 36.8922
27164 2108 9 0.06 62.5943 42.7221 33.8307
34752 2740 10 0.0 62.1927 40.8053 35.9673
34751 2740 9 0.06 64.9346 40.9786 36.5188
34750 2740 9 0.06 64.9218 42.4195 37.5854
33107 2603 9 0.06 65.4113 41.52 32.7053
29447 2298 9 0.06 65.2247 38.6223 30.9937
11913 837 9 0.06 37.6432 42.909 33.3198
34062 2683 9 0.06 37.6459 46.1422 31.459
13482 968 9 0.06 31.0658 45.0842 31.7343
34066 2683 9 0.06 37.3085 48.8367 31.3195
10451 715 9 0.06 33.6656 43.7638 37.2052
34058 2683 6 -0.11 36.4251 48.2773 31.6604
34067 2683 9 0.06 35.565 49.0045 31.6853
34065 2683 9 0.06 36.4797 47.7478 32.5541
10447 715 9 0.06 34.0152 42.8829 34.1546
10441 715 5 -0.14 35.1721 43.4771 35.7489
10442 715 6 -0.11 34.6362 43.3374 37.1478
10444 715 7 0.5 35.9361 44.5886 35.3969
27219 2113 6 -0.11 32.7245 46.7308 34.6487
27222 2113 9 0.06 33.2701 46.3669 33.7758
27223 2113 9 0.06 32.8459 46.1283 35.5281
27224 2113 9 0.06 31.6678 46.74 34.379
27217 2113 5 -0.14 33.2481 48.0694 35.0306
30941 2423 8 -0.5 36.3742 48.1352 36.8256
27220 2113 7 0.5 34.0587 48.6995 34.1942
30940 2423 7 0.5 37.417 48.6746 36.5323
27218 2113 6 -0.11 32.5807 48.6589 36.216
27226 2113 9 0.06 32.4066 47.9456 36.9869
10450 715 9 0.06 35.3153 43.9169 37.8419
27228 2113 10 0.0 35.1332 48.9614 34.4458
10452 715 10 0.0 36.4676 45.0653 36.1696
10445 715 8 -0.5 35.904 45.1089 34.2546
27221 2113 8 -0.5 33.662 49.2038 33.142
30948 2423 10 0.0 37.4611 49.7588 36.3648
27227 2113 9 0.06 33.2454 49.3494 36.7248
27225 2113 9 0.06 31.7222 49.2403 35.9767
30946 2423 9 0.06 38.2442 46.8983 34.3107
30937 2423 5 -0.14 38.465 47.9764 36.1265
30947 2423 9 0.06 38.5184 48.7269 34.1645
30938 2423 6 -0.11 38.7464 47.7892 34.6916
11914 837 9 0.06 38.9622 44.1316 32.8689
12925 922 5 -0.14 41.7085 48.6526 31.3248
11906 837 6 -0.11 38.7128 43.229 33.3508
11909 837 8 -0.5 40.6674 44.9096 34.5697
11908 837 7 0.5 40.5469 43.7079 34.8028
11916 837 10 0.0 41.2771 43.1878 35.4412
11905 837 5 -0.14 39.2859 43.2151 34.6972
30944 2423 9 0.06 38.2422 46.157 37.0422
30939 2423 6 -0.11 39.0855 46.9104 36.9349
30942 2423 9 0.06 39.9302 46.4788 36.4946
12926 922 6 -0.11 42.2047 47.7216 32.3633
12935 922 9 0.06 42.0022 48.0181 33.3517
28477 2218 5 -0.14 41.9378 48.5561 37.9219
30945 2423 9 0.06 39.8407 47.5379 34.631
12933 922 9 0.06 41.6679 46.7747 32.1444
12934 922 9 0.06 43.2665 47.4911 32.1991
28485 2218 9 0.06 42.0581 47.9171 36.0404
28478 2218 6 -0.11 41.8736 48.8367 36.5153
28487 2218 9 0.06 42.5605 49.572 36.2439
12927 922 6 -0.11 40.45 49.3965 31.6084
12930 922 9 0.06 39.7121 48.833 31.17
28486 2218 9 0.06 40.8536 49.0839 36.2227
28482 2218 9 0.06 43.6252 47.6774 38.1876
30943 2423 9 0.06 39.2887 47.1463 37.9266
12931 922 9 0.06 40.1857 49.6317 32.6678
28484 2218 9 0.06 42.3511 46.5521 37.9148
13730 989 6 -0.11 49.2895 48.9961 37.0843
13738 989 9 0.06 50.1711 49.6239 37.3307
13739 989 9 0.06 49.5456 47.9392 37.1229
13737 989 9 0.06 48.9197 49.2663 36.1178
13736 989 9 0.06 46.7687 48.3838 37.0156
12018 846 9 0.06 57.8982 43.4176 36.7221
12015 846 6 -0.11 57.3488 44.3855 36.6337
12020 846 9 0.06 56.6905 44.2916 35.7439
12019 846 9 0.06 56.7449 44.4204 37.5141
12013 846 5 -0.14 58.2618 45.5382 36.4896
12017 846 8 -0.5 58.3872 47.6776 35.9913
12016 846 7 0.5 58.1517 46.5409 35.6502
37440 2964 10 0.0 55.0866 49.9067 32.7848
4099 186 9 0.06 56.027 49.4349 36.5927
12024 846 10 0.0 57.9563 46.2776 34.6125
23880 1834 10 0.0 63.8342 47.526 30.9369
27159 2108 6 -0.11 62.8269 43.6534 33.3625
27162 2108 9 0.06 63.7336 43.5486 32.7202
27163 2108 9 0.06 63.2853 44.2419 34.1318
27160 2108 7 0.5 61.1836 43.6574 31.5466
27157 2108 5 -0.14 61.6408 44.1855 32.6671
23869 1834 5 -0.14 65.429 46.3499 31.3336
12022 846 9 0.06 60.3896 45.0514 36.166
27165 2108 9 0.06 61.862 46.1623 33.6136
27166 2108 9 0.06 60.5265 46.015 32.3857
27167 2108 9 0.06 60.3109 45.2082 33.8272
27158 2108 6 -0.11 61.1006 45.4499 33.1548
12014 846 6 -0.11 59.6052 45.1698 36.976
2213 29 8 -0.5 62.4933 46.0487 36.4608
2212 29 7 0.5 63.3131 45.5082 37.1001
2220 29 10 0.0 63.1934 44.4449 37.3279
12021 846 9 0.06 59.6812 44.2808 37.5771
12023 846 9 0.06 59.9572 46.0055 37.5473
2209 29 5 -0.14 64.4827 45.929 37.5516
13410 962 9 0.06 61.1556 48.7657 35.498
13407 962 6 -0.11 62.1542 49.1032 35.263
13411 962 9 0.06 62.5412 48.5543 34.4141
13412 962 9 0.06 62.8634 49.0358 36.1757
23878 1834 9 0.06 64.8408 46.0676 33.179
2218 29 9 0.06 65.1132 47.8649 37.9461
23870 1834 6 -0.11 65.6225 46.6365 32.7139
23877 1834 9 0.06 65.5906 47.6931 32.8993
35319 2788 6 -0.11 33.7382 57.0926 33.1805
26130 2022 9 0.06 36.9464 56.9067 34.6613
5453 299 8 -0.5 31.2857 51.7767 31.2458
30626 2397 6 -0.11 35.0858 53.7258 30.8639
30628 2397 7 0.5 37.4301 53.1211 30.9713
30633 2397 9 0.06 35.3233 54.7751 30.936
30635 2397 9 0.06 34.2015 53.5247 31.4468
30625 2397 5 -0.14 36.1994 53.0055 31.5076
30630 2397 9 0.06 35.9976 52.3669 33.5036
30627 2397 6 -0.11 35.922 51.9616 32.5037
30631 2397 9 0.06 34.8156 51.8098 32.3721
30632 2397 9 0.06 36.5588 51.0514 32.4338
35320 2788 7 0.5 34.2491 55.2045 34.6479
35321 2788 8 -0.5 33.9234 54.236 33.8823
26583 2060 6 -0.11 35.734 52.0898 36.4543
26586 2060 9 0.06 34.7353 51.5747 36.2768
26587 2060 9 0.06 35.6031 53.1874 36.2169
26588 2060 9 0.06 36.4608 51.6985 35.7274
26581 2060 5 -0.14 36.1969 52.1577 37.8545
35328 2788 10 0.0 35.3162 55.2474 34.7981
11389 794 5 -0.14 31.966 53.736 38.1538
11395 794 9 0.06 32.6319 51.6946 37.8289
35317 2788 5 -0.14 33.8788 56.4884 34.4929
5460 299 10 0.0 32.5902 51.8636 32.726
5452 299 7 0.5 31.5923 52.0765 32.3742
11391 794 6 -0.11 31.9614 52.2543 38.4885
35326 2788 9 0.06 33.2727 57.0303 36.4709
26134 2022 9 0.06 37.2342 56.7081 32.2538
11398 794 9 0.06 31.2198 55.235 36.6499
26584 2060 7 0.5 37.2546 52.8353 38.1702
5455 299 9 0.06 31.1073 50.9545 34.748
